PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S
866,1,2,1,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
867,1,2,1,-0.1814872444684187,0.4327933656785018,-0.4736736092984604,-0.3693891181010945,0,0
868,0,1,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,0.3682954836973478,0,1
869,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,1
871,0,3,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
873,0,1,0,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.5477482176060045,0,1
874,0,3,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,-0.46720946885967163,0,1
875,1,2,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.16518916106092355,0,0
876,1,3,1,-1.1036853643239128,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,0
877,0,3,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.45017955043725955,0,1
878,0,3,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
879,0,3,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
882,0,3,0,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,1
883,0,3,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4366711888037809,0,1
884,0,2,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,1
885,0,3,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,1
887,0,2,0,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,1
888,1,1,1,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,0,1
890,1,1,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,0,0
891,0,3,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,0
